"교육청명","교육지원청명","유치원코드","유치원명","설립유형","교실수","교실면적","체육장","보건/위생공간","조리실/급식공간","기타공간","공시차수","주소"
"서울특별시교육청","강동송파교육지원청","1ecec08d-08dd-b044-e053-0a32095ab044","서울선린초등학교병설유치원","공립(병설)","5개","330㎡","66㎡","16㎡","33㎡","198㎡","20241","서울특별시 강동구 진황도로61길 29"
"서울특별시교육청","강동송파교육지원청","1ecec08d-0b38-b044-e053-0a32095ab044","서울천호초등학교병설유치원","공립(병설)","6개","330㎡","99㎡","33㎡","33㎡","99㎡","20241","서울특별시 강동구 구천면로 310-11"
"서울특별시교육청","강동송파교육지원청","1ecec08d-0c15-b044-e053-0a32095ab044","그리새유치원","사립(사인)","4개","203㎡","998㎡","0㎡","1156㎡","1438㎡","20211","서울특별시 강동구 천호대로187길 53-18"
"서울특별시교육청","강동송파교육지원청","1ecec08d-0d55-b044-e053-0a32095ab044","천호유치원","사립(법인)","11개","1633㎡","㎡","0㎡","0㎡","0㎡","20241","서울특별시 강동구 구천면로 236-1"
"서울특별시교육청","강동송파교육지원청","384943bc-313e-465b-b2ef-76a20afa6dda","서울고현초등학교병설유치원","공립(병설)","3개","18663㎡","㎡","15㎡","31㎡","30㎡","20241","서울특별시 강동구 상일로11길 110"
"서울특별시교육청","강동송파교육지원청","4f559f09-9ed1-4997-8dac-73a60b15573b","서울강솔유치원","공립(단설)","10개","600㎡","㎡","22㎡","133㎡","154㎡","20241","서울특별시 강동구 고덕로97길 80"
"서울특별시교육청","강동송파교육지원청","8cd5853a-2caf-4ed7-89dd-c505aac27823","선아유치원","사립(사인)","3개","163㎡","71㎡","0㎡","51㎡","62㎡","20241","서울특별시 강동구 구천면로 650"
"서울특별시교육청","서부교육지원청","1ecec08d-0bc7-b044-e053-0a32095ab044","현대경복유치원","사립(사인)","5개","275㎡","㎡","45㎡","16㎡","192㎡","20241","서울특별시 서대문구 통일로34길 66"
"서울특별시교육청","서부교육지원청","1ecec08d-0bc9-b044-e053-0a32095ab044","홍제성당유치원","사립(법인)","3개","211㎡","㎡","19㎡","11㎡","7㎡","20241","서울특별시 서대문구 통일로40길 18"
"서울특별시교육청","서부교육지원청","1ecec08d-0cb2-b044-e053-0a32095ab044","세종유치원","사립(사인)","6개","567㎡","80㎡","30㎡","50㎡","0㎡","20241","서울특별시 서대문구 거북골로16길 36"
"서울특별시교육청","서부교육지원청","1ecec08c-eed5-b044-e053-0a32095ab044","서울마포초등학교병설유치원","공립(병설)","4개","252㎡","㎡","36㎡","27㎡","27㎡","20241","서울특별시 마포구 도화2길 64"
"서울특별시교육청","서부교육지원청","1ecec08c-eed6-b044-e053-0a32095ab044","서울상암초등학교병설유치원","공립(병설)","4개","264㎡","0㎡","132㎡","0㎡","198㎡","20241","서울특별시 마포구 월드컵북로 353"
"서울특별시교육청","서부교육지원청","1ecec08c-eed8-b044-e053-0a32095ab044","서일유치원","사립(사인)","7개","387㎡","㎡","29㎡","79㎡","421㎡","20241","서울특별시 마포구 새터산16길 14"
"서울특별시교육청","서부교육지원청","1ecec08c-efe0-b044-e053-0a32095ab044","배영유치원","사립(사인)","4개","273㎡","㎡","14㎡","6㎡","68㎡","20241","서울특별시 마포구 잔다리로6길 11"
"서울특별시교육청","서부교육지원청","1ecec08c-f27b-b044-e053-0a32095ab044","서울상지초등학교병설유치원","공립(병설)","5개","548㎡","700㎡","102㎡","592㎡","340㎡","20241","서울특별시 마포구 월드컵로42길 30"
"서울특별시교육청","서부교육지원청","1ecec08c-f27c-b044-e053-0a32095ab044","대진유치원","사립(법인)","8개","471㎡","257㎡","10㎡","77㎡","441㎡","20241","서울특별시 마포구 성미산로11길 36"
"서울특별시교육청","남부교육지원청","006b5238-ce41-4471-9ee3-4df8d24b5141","서울정심초등학교병설유치원","공립(병설)","4개","242㎡","90㎡","94㎡","68㎡","290㎡","20241","서울특별시 금천구 독산로78다길 89"
"서울특별시교육청","남부교육지원청","1ecec08c-ed2e-b044-e053-0a32095ab044","서울백산초등학교병설유치원","공립(병설)","3개","270㎡","165㎡","0㎡","0㎡","0㎡","20241","서울특별시 금천구 시흥대로38길 78"
"서울특별시교육청","서부교육지원청","1ecec08d-09dd-b044-e053-0a32095ab044","새싹유치원","사립(사인)","8개","506㎡","64㎡","66㎡","45㎡","32㎡","20181","서울특별시 마포구 월드컵북로5길 53"
"서울특별시교육청","서부교육지원청","1ecec08c-f64c-b044-e053-0a32095ab044","성산아트유치원","사립(사인)","6개","530㎡","㎡","31㎡","69㎡","210㎡","20241","서울특별시 마포구 새터산2길 34"
"서울특별시교육청","서부교육지원청","1ecec08c-f72b-b044-e053-0a32095ab044","정님유치원","사립(사인)","7개","396㎡","136㎡","0㎡","19㎡","347㎡","20241","서울특별시 마포구 숭문6길 19"
"서울특별시교육청","서부교육지원청","1ecec08c-f7f6-b044-e053-0a32095ab044","나사렛유치원","사립(법인)","7개","493㎡","㎡","39㎡","90㎡","34㎡","20241","서울특별시 마포구 매봉산로 24-1"
"서울특별시교육청","서부교육지원청","1ecec08c-fb84-b044-e053-0a32095ab044","서울용강초등학교병설유치원","공립(병설)","3개","198㎡","㎡","27㎡","27㎡","0㎡","20241","서울특별시 마포구 백범로17길 9"
"서울특별시교육청","서부교육지원청","1ecec08c-fc56-b044-e053-0a32095ab044","월드유치원","사립(사인)","14개","1205㎡","0㎡","33㎡","66㎡","0㎡","20241","서울특별시 마포구 월드컵로42길 38"
"서울특별시교육청","서부교육지원청","1ecec08c-fed8-b044-e053-0a32095ab044","태영유치원","사립(사인)","6개","279㎡","㎡","35㎡","16㎡","237㎡","20241","서울특별시 마포구 독막로 266"
"서울특별시교육청","서부교육지원청","1ecec08d-0160-b044-e053-0a32095ab044","새현대유치원","사립(사인)","4개","258㎡","㎡","26㎡","15㎡","176㎡","20241","서울특별시 마포구 새창로 52"
"서울특별시교육청","서부교육지원청","1ecec08c-fd1d-b044-e053-0a32095ab044","아이들이야기유치원","사립(사인)","4개","218㎡","㎡","19㎡","20㎡","45㎡","20181","서울특별시 마포구 토정로31길 57-11"
"서울특별시교육청","서부교육지원청","1ecec08d-04ad-b044-e053-0a32095ab044","서울창천초등학교병설유치원","공립(병설)","7개","275㎡","㎡","111㎡","615㎡","0㎡","20241","서울특별시 마포구 백범로1길 56"
"서울특별시교육청","서부교육지원청","1ecec08d-04b0-b044-e053-0a32095ab044","성결유치원","사립(사인)","3개","178㎡","171㎡","32㎡","0㎡","57㎡","20241","서울특별시 마포구 독막로28길 19"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f1fa-b044-e053-0a32095ab044","보라유치원","사립(사인)","6개","498㎡","㎡","0㎡","36㎡","0㎡","20241","서울특별시 강서구 공항대로39길 100"
"서울특별시교육청","서부교육지원청","1ecec08d-08d3-b044-e053-0a32095ab044","서울유치원","사립(사인)","8개","417㎡","㎡","0㎡","0㎡","0㎡","20191","서울특별시 마포구 월드컵북로 233-1"
"서울특별시교육청","강동송파교육지원청","c331985b-b881-4725-9fc3-6e80741044d9","서울강빛초등학교병설유치원","공립(병설)","22개","63㎡","㎡","35㎡","108㎡","993㎡","20241","서울특별시 강동구 아리수로93다길 1"
"서울특별시교육청","남부교육지원청","1ecec08c-eecd-b044-e053-0a32095ab044","평강유치원","사립(사인)","5개","365㎡","㎡","47㎡","9㎡","83㎡","20241","서울특별시 영등포구 신길로 27"
"서울특별시교육청","남부교육지원청","1ecec08c-f9f6-b044-e053-0a32095ab044","성락유치원","사립(법인)","0개","㎡","80㎡","9㎡","9㎡","83㎡","20241","서울특별시 영등포구 가마산로51길 9"
"서울특별시교육청","남부교육지원청","1ecec08c-fa13-b044-e053-0a32095ab044","서울영동초등학교병설유치원","공립(병설)","4개","273㎡","㎡","73㎡","82㎡","295㎡","20241","서울특별시 영등포구 국회대로53길 20"
"서울특별시교육청","남부교육지원청","1ecec08c-fa8b-b044-e053-0a32095ab044","서울영등포초등학교병설유치원","공립(병설)","6개","396㎡","710㎡","0㎡","0㎡","318㎡","20241","서울특별시 영등포구 경인로 756"
"서울특별시교육청","남부교육지원청","1ecec08c-fb57-b044-e053-0a32095ab044","파란나라유치원","사립(사인)","14개","621㎡","㎡","39㎡","0㎡","0㎡","20241","서울특별시 영등포구 도신로8길 17"
"서울특별시교육청","남부교육지원청","1ecec08d-056a-b044-e053-0a32095ab044","영은유치원","사립(사인)","5개","263㎡","㎡","23㎡","14㎡","135㎡","20241","서울특별시 영등포구 양산로 61"
"서울특별시교육청","강서양천교육지원청","1ecec08c-eec5-b044-e053-0a32095ab044","솔샘유치원","사립(사인)","5개","287㎡","㎡","92㎡","23㎡","251㎡","20181","서울특별시 양천구 목동서로 130"
"서울특별시교육청","강서양천교육지원청","1ecec08c-ef9d-b044-e053-0a32095ab044","솔밭유치원","사립(사인)","4개","193㎡","㎡","10㎡","0㎡","77㎡","20181","서울특별시 양천구 신월로10길 2-1"
"서울특별시교육청","강서양천교육지원청","1ecec08d-0120-b044-e053-0a32095ab044","성보유치원","사립(사인)","6개","669㎡","㎡","12㎡","38㎡","14㎡","20191","서울특별시 양천구 목동중앙본로7길 13"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f5de-b044-e053-0a32095ab044","서울서정초등학교병설유치원","공립(병설)","3개","233㎡","86㎡","40㎡","19㎡","105㎡","20241","서울특별시 양천구 목동로8길 19"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f649-b044-e053-0a32095ab044","서울신원초등학교병설유치원","공립(병설)","4개","416㎡","㎡","88㎡","14㎡","98㎡","20241","서울특별시 양천구 남부순환로58길 32"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f7f5-b044-e053-0a32095ab044","계상유치원","사립(법인)","8개","450㎡","164㎡","50㎡","35㎡","37㎡","20241","서울특별시 양천구 남부순환로86길 22"
"서울특별시교육청","강서양천교육지원청","1ecec08d-054d-b044-e053-0a32095ab044","양서유치원","사립(사인)","4개","211㎡","㎡","21㎡","12㎡","128㎡","20181","서울특별시 양천구 신월로13길 15"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f883-b044-e053-0a32095ab044","서울양목초등학교병설유치원","공립(병설)","7개","396㎡","㎡","33㎡","35㎡","0㎡","20241","서울특별시 양천구 목동로11길 30"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f884-b044-e053-0a32095ab044","세진유치원","사립(사인)","3개","213㎡","㎡","16㎡","13㎡","141㎡","20191","서울특별시 양천구 월정로46길 9"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f885-b044-e053-0a32095ab044","신정유치원","사립(사인)","14개","725㎡","227㎡","92㎡","33㎡","342㎡","20191","서울특별시 양천구 신정로7길 81-4"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f8f6-b044-e053-0a32095ab044","목동다솜유치원","사립(사인)","9개","445㎡","㎡","60㎡","92㎡","203㎡","20241","서울특별시 양천구 월정로9길 23-4"
"서울특별시교육청","강서양천교육지원청","1ecec08c-fae5-b044-e053-0a32095ab044","신예유치원","사립(사인)","6개","238㎡","㎡","0㎡","13㎡","0㎡","20241","서울특별시 양천구 신정로 290"
"서울특별시교육청","강서양천교육지원청","1ecec08c-fe4b-b044-e053-0a32095ab044","아란유치원","사립(사인)","5개","325㎡","㎡","26㎡","10㎡","181㎡","20241","서울특별시 양천구 목동서로 100"
"서울특별시교육청","강서양천교육지원청","1ecec08c-fada-b044-e053-0a32095ab044","사슴유치원","사립(사인)","5개","380㎡","180㎡","10㎡","10㎡","33㎡","20181","서울특별시 양천구 곰달래로9길 12"
"서울특별시교육청","강서양천교육지원청","1ecec08d-0121-b044-e053-0a32095ab044","어린이의정원유치원","사립(사인)","9개","548㎡","㎡","70㎡","20㎡","757㎡","20241","서울특별시 양천구 목동남로4길 6-46"
"서울특별시교육청","강서양천교육지원청","1ecec08d-018d-b044-e053-0a32095ab044","광영유치원","사립(법인)","7개","443㎡","㎡","50㎡","11㎡","165㎡","20241","서울특별시 양천구 남부순환로30길 17"
"서울특별시교육청","강서양천교육지원청","1ecec08d-04c8-b044-e053-0a32095ab044","레인보우유치원","사립(법인)","6개","244㎡","㎡","60㎡","26㎡","213㎡","20191","서울특별시 양천구 목동중앙북로24길 19-8"
"서울특별시교육청","강서양천교육지원청","1ecec08d-0993-b044-e053-0a32095ab044","아람유치원","사립(사인)","4개","240㎡","198㎡","46㎡","16㎡","153㎡","20241","서울특별시 강서구 금낭화로23길 8"
"서울특별시교육청","남부교육지원청","1ecec08c-eecb-b044-e053-0a32095ab044","정훈유치원","사립(사인)","7개","277㎡","㎡","41㎡","13㎡","32㎡","20241","서울특별시 구로구 경인로 382"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f1fb-b044-e053-0a32095ab044","서강유치원","사립(사인)","7개","354㎡","134㎡","8㎡","18㎡","0㎡","20191","서울특별시 강서구 금낭화로 35"
"서울특별시교육청","남부교육지원청","1ecec08c-fc05-b044-e053-0a32095ab044","파랑새유치원","사립(사인)","5개","476㎡","85㎡","23㎡","0㎡","13㎡","20241","서울특별시 영등포구 가마산로 384"
"서울특별시교육청","남부교육지원청","1ecec08c-fc06-b044-e053-0a32095ab044","평화유치원","사립(사인)","6개","330㎡","㎡","66㎡","0㎡","0㎡","20241","서울특별시 영등포구 선유동2로 40"
"서울특별시교육청","남부교육지원청","1ecec08d-012b-b044-e053-0a32095ab044","돈보스꼬유치원","사립(법인)","9개","457㎡","220㎡","62㎡","32㎡","634㎡","20241","서울특별시 영등포구 도영로22길 22"
"서울특별시교육청","남부교육지원청","1ecec08d-013f-b044-e053-0a32095ab044","여의도유치원","사립(법인)","5개","320㎡","280㎡","41㎡","24㎡","48㎡","20241","서울특별시 영등포구 여의동로 257"
"서울특별시교육청","남부교육지원청","1ecec08d-0336-b044-e053-0a32095ab044","성요셉유치원","사립(사인)","4개","351㎡","㎡","12㎡","39㎡","30㎡","20241","서울특별시 영등포구 63로 45"
"서울특별시교육청","남부교육지원청","1ecec08d-0568-b044-e053-0a32095ab044","신라유치원","사립(사인)","3개","458㎡","㎡","0㎡","13㎡","0㎡","20241","서울특별시 영등포구 영등포로64길 8"
